Stacja;Data;Godzina;zjawisko;Zachmurzenia;Cisnienie
12195;10.07.2020;05:00:00;Deszcz;8;1010.4
12200;10.07.2020;05:00:00;Deszcz;8;1009.5
12124;09.07.2020;21:00:00;Deszcz;8;1008.1
12124;09.07.2020;22:00:00;Deszcz;8;1007.9
12124;09.07.2020;23:00:00;Deszcz;7;1007.8
12136;09.07.2020;21:00:00;Deszcz;8;1009.8
12136;09.07.2020;22:00:00;Deszcz;8;1008.8
12136;09.07.2020;23:00:00;Deszcz;8;1008.1
12136;10.07.2020;00:00:00;Deszcz;8;1007.7
12142;09.07.2020;21:00:00;Deszcz;8;1010.7
12142;10.07.2020;02:00:00;Deszcz;8;1006.9
12376;09.07.2020;22:00:00;Deszcz;8;1015.1
12200;10.07.2020;06:00:00;Deszcz;8;1009.0
12205;10.07.2020;06:00:00;Deszcz;8;1009.3
12200;10.07.2020;07:00:00;Deszcz;8;1008.9
12205;10.07.2020;07:00:00;Deszcz;8;1009.3
12300;10.07.2020;07:00:00;Deszcz;8;1010.3
12100;10.07.2020;08:00:00;Deszcz;8;1009.0
12105;10.07.2020;08:00:00;Deszcz;8;1009.4
12200;10.07.2020;08:00:00;Deszcz;8;1008.3
12205;10.07.2020;08:00:00;Deszcz;8;1008.7
12300;10.07.2020;08:00:00;Deszcz;8;1009.6
12205;10.07.2020;09:00:00;Deszcz;8;1008.0
12230;10.07.2020;09:00:00;Deszcz;8;1010.1
12200;10.07.2020;10:00:00;Deszcz;8;1007.0
12230;10.07.2020;10:00:00;Deszcz;8;1009.4
12418;10.07.2020;10:00:00;Deszcz;4;1008.7
12100;10.07.2020;11:00:00;Deszcz;8;1006.8
12105;10.07.2020;11:00:00;Deszcz;8;1007.7
12200;10.07.2020;11:00:00;Deszcz;8;1006.2
12210;10.07.2020;11:00:00;Deszcz;0;1006.4
12124;10.07.2020;07:00:00;Deszcz;7;1009.3
12212;10.07.2020;04:00:00;Deszcz;8;1009.6
12226;10.07.2020;08:00:00;Deszcz;8;1010.2
12376;10.07.2020;03:00:00;Deszcz;7;1013.2
12452;10.07.2020;06:00:00;Deszcz;7;1011.6
12100;10.07.2020;12:00:00;Deszcz;8;1006.1
12105;10.07.2020;12:00:00;Deszcz;8;1006.6
12125;10.07.2020;12:00:00;Deszcz;0;1008.2
12400;10.07.2020;12:00:00;Burza;7;1006.5
12300;10.07.2020;13:00:00;Burza;8;1005.2
12375;10.07.2020;13:00:00;Burza;5;1010.7
12465;10.07.2020;13:00:00;Burza;7;1009.3
12230;10.07.2020;14:00:00;Burza;8;1006.3
12385;10.07.2020;14:00:00;Burza;7;1011.0
12230;10.07.2020;15:00:00;Burza;7;1006.1
12235;10.07.2020;15:00:00;Burza;8;1007.5
12250;10.07.2020;15:00:00;Burza;8;1006.8
12385;10.07.2020;15:00:00;Burza;7;1010.8
12520;10.07.2020;15:00:00;Deszcz;7;1007.9
12100;10.07.2020;16:00:00;Burza;6;1005.2
12105;10.07.2020;16:00:00;Burza;8;1004.5
12285;10.07.2020;16:00:00;Deszcz;0;1009.7
12295;10.07.2020;16:00:00;Burza;7;1011.4
12385;10.07.2020;16:00:00;Burza;7;1010.2
12415;10.07.2020;16:00:00;Burza;7;1007.8
12435;10.07.2020;16:00:00;Burza;7;1007.6
12160;10.07.2020;17:00:00;Burza;7;1007.8
12270;10.07.2020;17:00:00;Burza;7;1008.5
12520;10.07.2020;17:00:00;Burza;7;1008.7
12124;10.07.2020;09:00:00;Deszcz;7;1009.1
12136;10.07.2020;13:00:00;Deszcz;8;1007.7
12142;10.07.2020;13:00:00;Deszcz;8;1008.4
12146;10.07.2020;13:00:00;Deszcz;8;1008.3
12212;10.07.2020;10:00:00;Deszcz;8;1008.1
12226;10.07.2020;09:00:00;Deszcz;8;1009.7
12226;10.07.2020;10:00:00;Deszcz;8;1008.8
12226;10.07.2020;11:00:00;Deszcz;7;1008.1
12270;10.07.2020;18:00:00;Burza;7;1007.9
12272;10.07.2020;18:00:00;Burza;7;1008.4
12285;10.07.2020;18:00:00;Deszcz;0;1010.2
12295;10.07.2020;18:00:00;Burza;8;1010.7
12326;10.07.2020;13:00:00;Burza;7;1006.4
12336;10.07.2020;13:00:00;Deszcz;7;1006.8
12336;10.07.2020;14:00:00;Burza;7;1006.6
12342;10.07.2020;14:00:00;Burza;7;1006.3
12376;10.07.2020;14:00:00;Burza;6;1010.6
12465;10.07.2020;18:00:00;Burza;7;1008.2
12520;10.07.2020;18:00:00;Burza;7;1010.6
12285;10.07.2020;19:00:00;Deszcz;0;1010.0
12295;10.07.2020;19:00:00;Burza;7;1009.5
12455;10.07.2020;19:00:00;Burza;7;1010.1
12465;10.07.2020;19:00:00;Burza;7;1010.5
12530;10.07.2020;19:00:00;Burza;7;1011.9
12295;10.07.2020;20:00:00;Burza;8;1011.3
12375;10.07.2020;20:00:00;Burza;7;1011.6
12455;10.07.2020;20:00:00;Burza;7;1011.8
12465;10.07.2020;20:00:00;Burza;7;1011.1
12469;10.07.2020;20:00:00;Burza;8;1012.4
12295;10.07.2020;21:00:00;Burza;8;1010.8
12375;10.07.2020;21:00:00;Burza;7;1011.3
12465;10.07.2020;21:00:00;Burza;7;1012.4
12469;10.07.2020;21:00:00;Burza;8;1012.7
12295;10.07.2020;22:00:00;Burza;8;1010.6
12488;10.07.2020;22:00:00;Burza;7;1013.0
12520;10.07.2020;23:00:00;Burza;8;1017.1
12540;10.07.2020;23:00:00;Burza;7;1014.8
12550;10.07.2020;23:00:00;Deszcz;0;1013.9
12124;10.07.2020;17:00:00;Burza;7;1005.0
12212;10.07.2020;16:00:00;Burza;7;1005.7
12336;10.07.2020;16:00:00;Deszcz;7;1006.3
12345;10.07.2020;16:00:00;Deszcz;0;1007.4
12452;10.07.2020;17:00:00;Burza;8;1009.2
12454;10.07.2020;19:00:00;Burza;7;1009.7
12454;10.07.2020;20:00:00;Burza;5;1011.0
12530;11.07.2020;02:00:00;Deszcz;8;1016.5
12530;11.07.2020;03:00:00;Deszcz;8;1017.4
12455;11.07.2020;05:00:00;Deszcz;8;1019.5
12376;10.07.2020;21:00:00;Burza;6;1012.1
12376;10.07.2020;22:00:00;Burza;8;1012.2
12376;10.07.2020;23:00:00;Deszcz;8;1012.3
12520;11.07.2020;06:00:00;Deszcz;8;1020.8
12540;11.07.2020;06:00:00;Deszcz;8;1019.5
12520;11.07.2020;07:00:00;Deszcz;8;1020.9
12530;11.07.2020;07:00:00;Deszcz;8;1020.5
12540;11.07.2020;07:00:00;Deszcz;8;1020.0
12550;11.07.2020;07:00:00;Deszcz;0;1020.0
12560;11.07.2020;07:00:00;Deszcz;8;1019.4
12424;11.07.2020;08:00:00;Deszcz;8;1021.1
12455;11.07.2020;08:00:00;Deszcz;8;1020.7
12520;11.07.2020;08:00:00;Deszcz;8;1021.3
12530;11.07.2020;08:00:00;Deszcz;8;1021.1
12424;11.07.2020;09:00:00;Deszcz;8;1021.7
12530;11.07.2020;09:00:00;Deszcz;8;1021.8
12566;11.07.2020;09:00:00;Deszcz;8;1019.5
12455;11.07.2020;09:00:00;Deszcz;8;1021.5
12520;11.07.2020;09:00:00;Deszcz;8;1022.0
12540;11.07.2020;09:00:00;Deszcz;8;1021.7
12550;11.07.2020;09:00:00;Deszcz;0;1021.0
12560;11.07.2020;09:00:00;Deszcz;8;1020.5
12435;11.07.2020;10:00:00;Deszcz;8;1021.6
12455;11.07.2020;10:00:00;Deszcz;8;1021.8
12465;11.07.2020;10:00:00;Deszcz;8;1021.3
12520;11.07.2020;10:00:00;Deszcz;8;1022.3
12530;11.07.2020;10:00:00;Deszcz;8;1022.2
12540;11.07.2020;10:00:00;Deszcz;8;1022.1
12550;11.07.2020;10:00:00;Deszcz;0;1021.3
12566;11.07.2020;10:00:00;Deszcz;8;1020.3
12600;11.07.2020;10:00:00;Burza;8;1021.2
12455;11.07.2020;11:00:00;Deszcz;8;1022.4
12465;11.07.2020;11:00:00;Deszcz;8;1021.9
12469;11.07.2020;11:00:00;Deszcz;8;1021.7
12520;11.07.2020;11:00:00;Deszcz;8;1022.3
12530;11.07.2020;11:00:00;Deszcz;8;1023.3
12540;11.07.2020;11:00:00;Deszcz;8;1023.0
12550;11.07.2020;11:00:00;Deszcz;0;1022.5
12566;11.07.2020;11:00:00;Deszcz;8;1021.3
12570;11.07.2020;11:00:00;Deszcz;8;1021.7
12600;11.07.2020;11:00:00;Burza;8;1022.4
12466;11.07.2020;04:00:00;Deszcz;7;1017.5
12466;11.07.2020;05:00:00;Deszcz;7;1018.4
12375;11.07.2020;12:00:00;Deszcz;8;1021.7
12455;11.07.2020;12:00:00;Deszcz;8;1022.5
12465;11.07.2020;12:00:00;Deszcz;8;1022.4
12469;11.07.2020;12:00:00;Deszcz;8;1022.3
12520;11.07.2020;12:00:00;Deszcz;8;1023.0
12530;11.07.2020;12:00:00;Deszcz;8;1023.3
12540;11.07.2020;12:00:00;Deszcz;8;1023.3
12550;11.07.2020;12:00:00;Deszcz;0;1023.0
12560;11.07.2020;12:00:00;Burza;8;1023.3
12570;11.07.2020;12:00:00;Deszcz;8;1022.1
12375;11.07.2020;13:00:00;Deszcz;8;1021.9
12455;11.07.2020;13:00:00;Deszcz;8;1023.3
12469;11.07.2020;13:00:00;Deszcz;8;1022.5
12530;11.07.2020;13:00:00;Deszcz;8;1023.8
12540;11.07.2020;13:00:00;Deszcz;8;1023.7
12550;11.07.2020;13:00:00;Deszcz;0;1023.2
12560;11.07.2020;13:00:00;Burza;8;1022.9
12566;11.07.2020;13:00:00;Burza;8;1023.5
12600;11.07.2020;13:00:00;Burza;8;1024.0
12295;11.07.2020;14:00:00;Deszcz;8;1021.1
12375;11.07.2020;14:00:00;Deszcz;8;1021.9
12469;11.07.2020;14:00:00;Deszcz;8;1022.2
12530;11.07.2020;14:00:00;Deszcz;8;1023.9
12540;11.07.2020;14:00:00;Deszcz;8;1024.2
12550;11.07.2020;14:00:00;Deszcz;0;1023.7
12570;11.07.2020;14:00:00;Deszcz;8;1022.5
12585;11.07.2020;14:00:00;Deszcz;0;1021.3
12295;11.07.2020;15:00:00;Deszcz;8;1021.2
12469;11.07.2020;15:00:00;Deszcz;8;1023.3
12540;11.07.2020;15:00:00;Deszcz;8;1024.0
12550;11.07.2020;15:00:00;Deszcz;0;1023.9
12560;11.07.2020;15:00:00;Deszcz;8;1023.9
12570;11.07.2020;15:00:00;Deszcz;8;1022.9
12575;11.07.2020;15:00:00;Deszcz;0;1023.9
12585;11.07.2020;15:00:00;Deszcz;0;1022.7
12600;11.07.2020;15:00:00;Deszcz;8;1023.7
12295;11.07.2020;16:00:00;Deszcz;8;1020.5
12469;11.07.2020;16:00:00;Deszcz;8;1023.1
12540;11.07.2020;16:00:00;Deszcz;8;1024.4
12550;11.07.2020;16:00:00;Deszcz;0;1023.8
12560;11.07.2020;16:00:00;Deszcz;8;1024.7
12570;11.07.2020;16:00:00;Deszcz;8;1023.1
12595;11.07.2020;16:00:00;Burza;8;1020.4
12600;11.07.2020;16:00:00;Deszcz;8;1024.0
12690;11.07.2020;16:00:00;Deszcz;8;1022.2
12560;11.07.2020;17:00:00;Deszcz;8;1024.1
12570;11.07.2020;17:00:00;Deszcz;8;1024.0
12580;11.07.2020;17:00:00;Deszcz;8;1022.5
12595;11.07.2020;17:00:00;Burza;8;1021.0
12600;11.07.2020;17:00:00;Deszcz;8;1023.9
12376;11.07.2020;11:00:00;Deszcz;8;1020.5
12376;11.07.2020;12:00:00;Deszcz;8;1021.0
12376;11.07.2020;13:00:00;Deszcz;8;1022.1
12376;11.07.2020;14:00:00;Deszcz;8;1022.0
12452;11.07.2020;09:00:00;Deszcz;7;1021.1
12452;11.07.2020;10:00:00;Deszcz;7;1021.0
12452;11.07.2020;11:00:00;Deszcz;8;1021.3
12452;11.07.2020;12:00:00;Deszcz;8;1021.9
12452;11.07.2020;13:00:00;Deszcz;8;1022.1
12454;11.07.2020;10:00:00;Deszcz;8;1021.5
12454;11.07.2020;11:00:00;Deszcz;8;1022.0
12454;11.07.2020;12:00:00;Deszcz;8;1022.5
12466;11.07.2020;12:00:00;Deszcz;8;1022.5
12466;11.07.2020;13:00:00;Deszcz;8;1022.3
12466;11.07.2020;14:00:00;Deszcz;8;1022.2
12485;11.07.2020;10:00:00;Deszcz;8;1020.2
12485;11.07.2020;11:00:00;Deszcz;8;1021.1
12485;11.07.2020;12:00:00;Deszcz;8;1021.7
12490;11.07.2020;11:00:00;Deszcz;8;1020.8
12490;11.07.2020;12:00:00;Deszcz;8;1021.8
12490;11.07.2020;13:00:00;Deszcz;8;1021.7
12490;11.07.2020;14:00:00;Deszcz;7;1021.3
12295;11.07.2020;18:00:00;Deszcz;8;1021.3
12560;11.07.2020;18:00:00;Deszcz;8;1024.6
12566;11.07.2020;18:00:00;Deszcz;8;1024.0
12570;11.07.2020;18:00:00;Deszcz;8;1023.9
12575;11.07.2020;18:00:00;Deszcz;0;1023.6
12580;11.07.2020;18:00:00;Deszcz;8;1022.5
12600;11.07.2020;18:00:00;Deszcz;8;1024.2
12385;11.07.2020;19:00:00;Deszcz;8;1022.2
12520;11.07.2020;19:00:00;Mgˆa;7;1024.8
12566;11.07.2020;19:00:00;Deszcz;8;1024.5
12570;11.07.2020;19:00:00;Deszcz;8;1023.8
12580;11.07.2020;19:00:00;Deszcz;8;1022.4
12600;11.07.2020;19:00:00;Deszcz;8;1024.8
12295;11.07.2020;20:00:00;Deszcz;8;1021.8
12385;11.07.2020;20:00:00;Deszcz;8;1022.6
12520;11.07.2020;20:00:00;Mgˆa;6;1025.1
12566;11.07.2020;20:00:00;Deszcz;8;1024.5
12570;11.07.2020;20:00:00;Deszcz;8;1024.0
12575;11.07.2020;20:00:00;Deszcz;0;1024.1
12580;11.07.2020;20:00:00;Deszcz;8;1023.5
12600;11.07.2020;20:00:00;Deszcz;8;1024.6
12670;11.07.2020;20:00:00;Deszcz;8;1023.6
12566;11.07.2020;21:00:00;Deszcz;8;1023.7
12570;11.07.2020;21:00:00;Deszcz;8;1024.2
12580;11.07.2020;21:00:00;Deszcz;8;1023.8
12399;11.07.2020;21:00:00;Deszcz;8;1022.3
12520;11.07.2020;21:00:00;Mgˆa;6;1025.3
12575;11.07.2020;21:00:00;Deszcz;0;1023.8
12585;11.07.2020;21:00:00;Deszcz;0;1024.1
12595;11.07.2020;21:00:00;Deszcz;0;1022.7
12670;11.07.2020;21:00:00;Deszcz;8;1023.6
12399;11.07.2020;22:00:00;Deszcz;8;1022.6
12424;11.07.2020;22:00:00;Mgˆa;1;1024.5
12495;11.07.2020;22:00:00;Deszcz;8;1023.4
12520;11.07.2020;22:00:00;Mgˆa;4;1026.0
12570;11.07.2020;22:00:00;Deszcz;8;1023.9
12575;11.07.2020;22:00:00;Deszcz;0;1024.2
12580;11.07.2020;22:00:00;Deszcz;8;1022.8
12595;11.07.2020;22:00:00;Deszcz;0;1023.0
12670;11.07.2020;22:00:00;Deszcz;8;1023.6
12695;11.07.2020;22:00:00;Deszcz;0;1022.5
12399;11.07.2020;23:00:00;Deszcz;8;1022.5
12424;11.07.2020;23:00:00;Mgˆa;1;1024.5
12455;11.07.2020;23:00:00;Mgˆa;8;1024.4
12497;11.07.2020;23:00:00;Deszcz;8;1022.6
12520;11.07.2020;23:00:00;Mgˆa;7;1025.9
12575;11.07.2020;23:00:00;Deszcz;0;1024.1
12580;11.07.2020;23:00:00;Deszcz;8;1023.1
12595;11.07.2020;23:00:00;Deszcz;0;1022.2
12670;11.07.2020;23:00:00;Deszcz;8;1023.5
12690;11.07.2020;23:00:00;Burza;8;1022.7
12695;11.07.2020;23:00:00;Deszcz;0;1022.7
12376;11.07.2020;15:00:00;Deszcz;8;1021.2
12399;12.07.2020;00:00:00;Deszcz;8;1021.9
12424;12.07.2020;00:00:00;Mgˆa;1;1024.5
12465;12.07.2020;00:00:00;Mgˆa;7;1024.2
12466;11.07.2020;15:00:00;Deszcz;8;1022.6
12485;11.07.2020;16:00:00;Deszcz;8;1022.6
12490;11.07.2020;15:00:00;Deszcz;8;1021.2
12490;11.07.2020;16:00:00;Deszcz;8;1021.5
12490;11.07.2020;17:00:00;Deszcz;8;1022.6
12490;11.07.2020;18:00:00;Deszcz;8;1022.9
12490;11.07.2020;19:00:00;Deszcz;8;1022.4
12490;11.07.2020;20:00:00;Deszcz;8;1023.1
12495;12.07.2020;00:00:00;Deszcz;8;1022.9
12497;12.07.2020;00:00:00;Deszcz;8;1022.1
12530;12.07.2020;00:00:00;Mgˆa;3;1024.6
12580;12.07.2020;00:00:00;Deszcz;8;1022.9
12585;12.07.2020;00:00:00;Deszcz;0;1023.4
12595;12.07.2020;00:00:00;Deszcz;0;1022.8
12670;12.07.2020;00:00:00;Deszcz;8;1023.0
12690;12.07.2020;00:00:00;Burza;8;1021.9
12455;12.07.2020;00:00:00;Mgˆa;8;1024.4
12540;12.07.2020;00:00:00;Mgˆa;7;1024.8
12575;12.07.2020;00:00:00;Deszcz;0;1023.6
12695;12.07.2020;00:00:00;Deszcz;0;1023.7
12399;12.07.2020;01:00:00;Deszcz;8;1021.9
12424;12.07.2020;01:00:00;Mgˆa;0;1024.6
12455;12.07.2020;01:00:00;Mgˆa;8;1024.3
12465;12.07.2020;01:00:00;Mgˆa;7;1024.1
12495;12.07.2020;01:00:00;Deszcz;8;1022.7
12497;12.07.2020;01:00:00;Deszcz;8;1022.0
12520;12.07.2020;01:00:00;Mgˆa;0;1025.9
12530;12.07.2020;01:00:00;Mgˆa;2;1024.7
12540;12.07.2020;01:00:00;Mgˆa;6;1024.8
12580;12.07.2020;01:00:00;Deszcz;8;1022.7
12585;12.07.2020;01:00:00;Deszcz;0;1022.6
12595;12.07.2020;01:00:00;Deszcz;0;1022.6
12670;12.07.2020;01:00:00;Deszcz;8;1022.7
12690;12.07.2020;01:00:00;Burza;8;1022.2
12695;12.07.2020;01:00:00;Deszcz;0;1022.3
12270;12.07.2020;02:00:00;Mgˆa;6;1023.2
12272;12.07.2020;02:00:00;Mgˆa;2;1022.6
12399;12.07.2020;02:00:00;Deszcz;8;1022.0
12424;12.07.2020;02:00:00;Mgˆa;1;1024.6
12455;12.07.2020;02:00:00;Mgˆa;4;1024.2
12465;12.07.2020;02:00:00;Mgˆa;7;1024.1
12495;12.07.2020;02:00:00;Deszcz;8;1022.2
12497;12.07.2020;02:00:00;Deszcz;8;1021.8
12500;12.07.2020;02:00:00;Mgˆa;0;1026.6
12520;12.07.2020;02:00:00;Mgˆa;0;1026.0
12530;12.07.2020;02:00:00;Mgˆa;2;1024.8
12540;12.07.2020;02:00:00;Mgˆa;5;1024.7
12560;12.07.2020;02:00:00;Mgˆa;7;1024.6
12580;12.07.2020;02:00:00;Deszcz;8;1022.6
12585;12.07.2020;02:00:00;Deszcz;0;1022.6
12595;12.07.2020;02:00:00;Deszcz;0;1021.7
12600;12.07.2020;02:00:00;Mgˆa;7;1024.7
12670;12.07.2020;02:00:00;Deszcz;8;1022.4
12695;12.07.2020;02:00:00;Deszcz;0;1022.1
12270;12.07.2020;03:00:00;Mgˆa;7;1023.2
12424;12.07.2020;03:00:00;Mgˆa;1;1024.8
12465;12.07.2020;03:00:00;Mgˆa;5;1024.1
12530;12.07.2020;03:00:00;Mgˆa;0;1024.9
12580;12.07.2020;03:00:00;Deszcz;8;1023.0
12455;12.07.2020;03:00:00;Mgˆa;2;1024.2
12497;12.07.2020;03:00:00;Deszcz;8;1021.3
12500;12.07.2020;03:00:00;Mgˆa;0;1026.7
12520;12.07.2020;03:00:00;Mgˆa;0;1026.3
12540;12.07.2020;03:00:00;Mgˆa;2;1024.9
12560;12.07.2020;03:00:00;Mgˆa;6;1024.5
12595;12.07.2020;03:00:00;Deszcz;0;1022.3
12670;12.07.2020;03:00:00;Deszcz;8;1022.9
12695;12.07.2020;03:00:00;Deszcz;0;1022.9
12270;12.07.2020;04:00:00;Mgˆa;6;1023.1
12465;12.07.2020;04:00:00;Mgˆa;3;1024.0
12497;12.07.2020;04:00:00;Deszcz;8;1022.4
12500;12.07.2020;04:00:00;Mgˆa;3;1026.9
12520;12.07.2020;04:00:00;Mgˆa;0;1026.4
12530;12.07.2020;04:00:00;Mgˆa;0;1025.0
12560;12.07.2020;04:00:00;Mgˆa;4;1024.7
12580;12.07.2020;04:00:00;Deszcz;8;1023.1
12595;12.07.2020;04:00:00;Deszcz;0;1022.6
12670;12.07.2020;04:00:00;Deszcz;8;1022.9
12695;12.07.2020;04:00:00;Deszcz;0;1022.6
12465;12.07.2020;05:00:00;Mgˆa;3;1024.3
12497;12.07.2020;05:00:00;Deszcz;8;1022.3
12520;12.07.2020;05:00:00;Mgˆa;8;1026.9
12530;12.07.2020;05:00:00;Mgˆa;1;1025.2
12580;12.07.2020;05:00:00;Deszcz;8;1023.0
12595;12.07.2020;05:00:00;Deszcz;0;1022.6
12670;12.07.2020;05:00:00;Deszcz;8;1023.5
12695;12.07.2020;05:00:00;Deszcz;0;1022.9
12520;12.07.2020;06:00:00;Mgˆa;8;1027.3
12580;12.07.2020;06:00:00;Deszcz;8;1023.7
12595;12.07.2020;06:00:00;Deszcz;8;1022.9
12670;12.07.2020;06:00:00;Deszcz;8;1023.6
12695;12.07.2020;06:00:00;Deszcz;0;1023.6
12520;12.07.2020;07:00:00;Mgˆa;5;1027.3
12595;12.07.2020;07:00:00;Deszcz;8;1023.0
12690;12.07.2020;07:00:00;Deszcz;8;1023.7
12695;12.07.2020;07:00:00;Deszcz;0;1023.6
12595;12.07.2020;08:00:00;Deszcz;8;1023.5
12690;12.07.2020;08:00:00;Deszcz;8;1023.8
12695;12.07.2020;08:00:00;Deszcz;0;1024.2
12520;12.07.2020;10:00:00;Deszcz;3;1025.6
12690;12.07.2020;10:00:00;Deszcz;8;1024.2
12336;12.07.2020;03:00:00;Mgˆa;0;1024.0
12454;12.07.2020;03:00:00;Mgˆa;6;1023.9
12454;12.07.2020;04:00:00;Mgˆa;6;1024.0
12454;12.07.2020;05:00:00;Mgˆa;5;1024.1
12454;12.07.2020;06:00:00;Mgˆa;2;1024.4
12466;12.07.2020;04:00:00;Mgˆa;7;1023.6
12385;12.07.2020;15:00:00;Deszcz;6;1022.5
12520;12.07.2020;15:00:00;Deszcz;7;1025.2
12570;12.07.2020;15:00:00;Deszcz;6;1024.1
12295;12.07.2020;21:00:00;Mgˆa;2;1022.9
12465;12.07.2020;22:00:00;Mgˆa;1;1025.5
12570;12.07.2020;22:00:00;Mgˆa;0;1025.2
12295;12.07.2020;23:00:00;Mgˆa;1;1023.1
12465;12.07.2020;23:00:00;Mgˆa;1;1025.5
12500;12.07.2020;23:00:00;Mgˆa;5;1028.1
12570;12.07.2020;23:00:00;Mgˆa;1;1025.2
12670;12.07.2020;23:00:00;Mgˆa;1;1024.6
12295;13.07.2020;00:00:00;Mgˆa;1;1023.0
12465;13.07.2020;00:00:00;Mgˆa;5;1025.5
12500;13.07.2020;00:00:00;Mgˆa;5;1028.1
12530;13.07.2020;00:00:00;Mgˆa;7;1025.9
12570;13.07.2020;00:00:00;Mgˆa;0;1025.2
12295;13.07.2020;01:00:00;Mgˆa;1;1022.9
12500;13.07.2020;01:00:00;Mgˆa;3;1028.2
12570;13.07.2020;01:00:00;Mgˆa;1;1025.2
12670;13.07.2020;01:00:00;Mgˆa;0;1024.7
12399;13.07.2020;02:00:00;Mgˆa;3;1022.9
12500;13.07.2020;02:00:00;Mgˆa;0;1028.2
12570;13.07.2020;02:00:00;Mgˆa;2;1025.4
12670;13.07.2020;02:00:00;Mgˆa;4;1024.5
12690;13.07.2020;02:00:00;Mgˆa;0;1025.0
12295;13.07.2020;03:00:00;Deszcz;8;1022.6
12500;13.07.2020;03:00:00;Mgˆa;1;1028.0
12520;13.07.2020;03:00:00;Mgˆa;2;1027.7
12570;13.07.2020;03:00:00;Mgˆa;7;1025.1
12670;13.07.2020;03:00:00;Mgˆa;4;1024.5
12690;13.07.2020;03:00:00;Mgˆa;0;1024.8
12185;13.07.2020;04:00:00;Deszcz;0;1021.7
12295;13.07.2020;04:00:00;Deszcz;8;1022.2
12500;13.07.2020;04:00:00;Mgˆa;3;1028.0
12520;13.07.2020;04:00:00;Mgˆa;3;1027.7
12670;13.07.2020;04:00:00;Mgˆa;2;1024.4
12690;13.07.2020;04:00:00;Mgˆa;0;1024.6
12520;13.07.2020;05:00:00;Mgˆa;4;1027.7
12690;13.07.2020;05:00:00;Mgˆa;0;1024.3
12520;13.07.2020;06:00:00;Mgˆa;6;1027.3
12690;13.07.2020;06:00:00;Mgˆa;7;1024.5
12385;13.07.2020;22:00:00;Mgˆa;7;1020.6
12465;13.07.2020;22:00:00;Mgˆa;1;1021.5
12120;13.07.2020;23:00:00;Mgˆa;1;1019.5
12385;13.07.2020;23:00:00;Mgˆa;2;1020.4
12465;13.07.2020;23:00:00;Mgˆa;0;1021.4
12570;13.07.2020;23:00:00;Mgˆa;0;1022.3
12376;13.07.2020;15:00:00;Deszcz;7;1021.0
12120;14.07.2020;00:00:00;Mgˆa;2;1019.4
12272;14.07.2020;00:00:00;Mgˆa;0;1020.4
12385;14.07.2020;00:00:00;Mgˆa;1;1020.5
12465;14.07.2020;00:00:00;Mgˆa;0;1021.4
12570;14.07.2020;00:00:00;Mgˆa;0;1022.2
12120;14.07.2020;01:00:00;Mgˆa;1;1019.4
12250;14.07.2020;01:00:00;Mgˆa;3;1019.9
12272;14.07.2020;01:00:00;Mgˆa;1;1020.2
12385;14.07.2020;01:00:00;Mgˆa;3;1020.5
12424;14.07.2020;01:00:00;Mgˆa;0;1020.4
12465;14.07.2020;01:00:00;Mgˆa;0;1021.1
12500;14.07.2020;01:00:00;Mgˆa;0;1021.6
12530;14.07.2020;01:00:00;Mgˆa;0;1021.2
12570;14.07.2020;01:00:00;Mgˆa;0;1022.1
12120;14.07.2020;02:00:00;Mgˆa;1;1019.2
12160;14.07.2020;02:00:00;Mgˆa;0;1019.8
12250;14.07.2020;02:00:00;Mgˆa;3;1019.7
12272;14.07.2020;02:00:00;Mgˆa;0;1020.2
12280;14.07.2020;02:00:00;Mgˆa;1;1019.9
12385;14.07.2020;02:00:00;Mgˆa;1;1020.5
12399;14.07.2020;02:00:00;Mgˆa;1;1020.1
12424;14.07.2020;02:00:00;Mgˆa;1;1020.2
12465;14.07.2020;02:00:00;Mgˆa;0;1020.9
12500;14.07.2020;02:00:00;Mgˆa;0;1021.6
12530;14.07.2020;02:00:00;Mgˆa;0;1021.0
12566;14.07.2020;02:00:00;Mgˆa;0;1022.1
12570;14.07.2020;02:00:00;Mgˆa;0;1022.0
12670;14.07.2020;02:00:00;Mgˆa;4;1021.6
12120;14.07.2020;03:00:00;Mgˆa;3;1018.8
12155;14.07.2020;03:00:00;Mgˆa;0;1019.1
12160;14.07.2020;03:00:00;Mgˆa;1;1019.5
12250;14.07.2020;03:00:00;Mgˆa;3;1019.4
12272;14.07.2020;03:00:00;Mgˆa;0;1020.0
12385;14.07.2020;03:00:00;Mgˆa;4;1020.6
12399;14.07.2020;03:00:00;Mgˆa;4;1020.1
12424;14.07.2020;03:00:00;Mgˆa;1;1020.0
12500;14.07.2020;03:00:00;Mgˆa;2;1021.2
12520;14.07.2020;03:00:00;Mgˆa;3;1022.2
12530;14.07.2020;03:00:00;Mgˆa;0;1020.9
12566;14.07.2020;03:00:00;Mgˆa;0;1022.1
12570;14.07.2020;03:00:00;Mgˆa;0;1021.9
12670;14.07.2020;03:00:00;Mgˆa;3;1021.7
12690;14.07.2020;03:00:00;Mgˆa;6;1021.9
12160;14.07.2020;04:00:00;Mgˆa;1;1019.4
12385;14.07.2020;04:00:00;Mgˆa;2;1020.4
12500;14.07.2020;04:00:00;Mgˆa;2;1021.1
